C_denovo608,C15.18_HE579024,3.00E-126
C_denovo609,C1cstar_AY239364,9.00E-136
C_denovo60,C1.14_HE578987,2.00E-127
C_denovo610,C1233_EU118166,5.00E-131
C_denovo611,C1d_AY258488,7.00E-112
C_denovo612,C1cstar_AY239364,7.00E-146
C_denovo613,C1cstar_AY239364,2.00E-133
C_denovo614,C15a_AY258476,1.00E-122
C_denovo615,C1233_EU118166,2.00E-133
C_denovo616,C15_AY239369,3.00E-129
C_denovo617,C15a_AY258476,2.00E-127
C_denovo618,C15_AY239369,2.00E-127
C_denovo619,C15a_AY258476,1.00E-119
C_denovo61,C1d_AY258488,4.00E-138
C_denovo620,C31a_AY589746,4.00E-119
C_denovo621,C131_JF320826,1.00E-110
C_denovo622,C15_AY239369,1.00E-119
C_denovo623,C1b/C1e_AY239363,1.00E-122
C_denovo624,C39_AY258484,1.00E-110
C_denovo625,C15.19_HE579025,2.00E-139
C_denovo626,C15a_AY258476,1.00E-128
C_denovo627,C15_AY239369,3.00E-129
C_denovo628,C42_AY258487,3.00E-86
C_denovo629,C15_AY239369,1.00E-134
C_denovo62,C42_AY258487,5.00E-116
C_denovo631,C1233_EU118166,3.00E-129
C_denovo632,C1233_EU118166,2.00E-136
C_denovo634,C1087_DQ182655,9.00E-133
C_denovo635,C1cstar_AY239364,2.00E-118
C_denovo636,C1cstar_AY239364,2.00E-106
C_denovo637,C1cstar_AY239364,4.00E-129
C_denovo638,C42.2_,7.00E-112
C_denovo639,C131_JF320826,3.00E-102
C_denovo63,C1233_EU118166,7.00E-146
C_denovo640,C1209_EU074950,1.00E-97
C_denovo641,C1233_EU118166,1.00E-116
C_denovo642,C42_AY258487,6.00E-106
C_denovo643,C1cstar_AY239364,7.00E-118
C_denovo644,C3.22_HE579010,6.00E-131
C_denovo645,C15_AY239369,9.00E-133
C_denovo646,C17.2_FJ461513,1.00E-125
C_denovo647,C1cstar_AY239364,4.00E-132
C_denovo648,C1.15_HE578988,8.00E-127
C_denovo649,C42_AY258487,5.00E-128
C_denovo64,C15_AY239369,2.00E-133
C_denovo650,C1cstar_AY239364,8.00E-118
C_denovo651,C1cstar_AY239364,2.00E-127
C_denovo652,C1cstar_AY239364,2.00E-139
C_denovo653,C15.20_HE579026,2.00E-112
C_denovo654,C15_AY239369,2.00E-118
C_denovo656,C15_AY239369,9.00E-130
C_denovo657,C15_AY239369,4.00E-113
C_denovo658,C1233_EU118166,2.00E-115
C_denovo659,C15a_AY258476,9.00E-133
C_denovo65,C42.2_,8.00E-121
C_denovo660,C15_AY239369,8.00E-124
C_denovo661,C15_AY239369,3.00E-123
C_denovo662,C15f_AY589743,2.00E-127
C_denovo663,C42.2_,5.00E-122
C_denovo664,C1d_AY258488,2.00E-109
C_denovo665,C15.16_HE579022,8.00E-47
C_denovo666,C42_AY258487,1.00E-128
C_denovo667,C131_JF320826,6.00E-140
C_denovo668,C1233_EU118166,4.00E-116
C_denovo669,C60_AY589764,2.00E-130
C_denovo66,C3e_AF499793,9.00E-139
C_denovo670,C55_AY589759,3.00E-120
C_denovo671,C15_AY239369,5.00E-113
C_denovo672,C42_AY258487,3.00E-132
C_denovo673,C15.19_HE579025,1.00E-125
C_denovo674,C1b/C1e_AY239363,2.00E-142
C_denovo675,C1cstar_AY239364,9.00E-136
C_denovo676,C45.2_,1.00E-128
C_denovo677,C1cstar_AY239364,2.00E-140
C_denovo678,C45.2_,1.00E-122
C_denovo679,C1054_AY186565,2.00E-118
C_denovo67,C15.20_HE579026,9.00E-133
C_denovo680,C1054_AY186565,2.00E-133
C_denovo681,C1197_EU099814,1.00E-116
C_denovo682,C1cstar_AY239364,6.00E-137
C_denovo684,C45.2_,2.00E-100
C_denovo685,C15a_AY258476,6.00E-143
C_denovo686,C1233_EU118166,3.00E-142
C_denovo687,C55_AY589759,3.00E-126
C_denovo688,C15.19_HE579025,4.00E-116
C_denovo689,C15_AY239369,1.00E-116
C_denovo690,C1d_AY258488,9.00E-133
C_denovo691,C1cstar_AY239364,3.00E-132
C_denovo692,C1233_EU118166,5.00E-125
C_denovo693,C15.20_HE579026,8.00E-121
C_denovo694,C1cstar_AY239364,6.00E-131
C_denovo695,C94_AJ621539,3.00E-71
C_denovo696,C131_JF320826,8.00E-121
C_denovo697,C1cstar_AY239364,9.00E-136
C_denovo698,C30_AY589745,2.00E-124
C_denovo699,C1d_AY258488,2.00E-121
C_denovo69,C15.20_HE579026,1.00E-116
C_denovo6,C42_AY258487,5.00E-125
C_denovo700,C1cstar_AY239364,4.00E-141
C_denovo701,C1cstar_AY239364,2.00E-140
C_denovo702,C1043_DQ072721,3.00E-83
C_denovo703,C42.2_,2.00E-118
C_denovo704,C42.2_,5.00E-82
C_denovo705,C1b/C1e_AY239363,5.00E-125
C_denovo706,C1233_EU118166,3.00E-123
C_denovo707,C1233_EU118166,1.00E-116
C_denovo708,C21.11_HQ630874,1.00E-128
C_denovo709,C1233_EU118166,5.00E-125
C_denovo70,C1cstar_AY239364,6.00E-137
C_denovo710,C15_AY239369,2.00E-109
C_denovo711,C42.2_,6.00E-137
C_denovo712,C131_JF320826,1.00E-125
C_denovo713,C45.2_,5.00E-125
C_denovo714,C42.2_,5.00E-119
C_denovo715,C15_AY239369,2.00E-81
C_denovo716,C42.2_,7.00E-115
C_denovo717,C15.20_HE579026,1.00E-116
C_denovo718,C45.2_,4.00E-104
C_denovo719,C1233_EU118166,1.00E-137
C_denovo71,C1d_AY258488,5.00E-134
C_denovo720,C131_JF320826,1.00E-128
C_denovo721,C1cstar_AY239364,2.00E-115
C_denovo722,C42_AY765402,1.00E-147
C_denovo723,C3.15_FK529649,5.00E-131
C_denovo724,C15.7_HE579015,2.00E-136
C_denovo725,C15a_AY258476,2.00E-130
C_denovo726,C1d_AY258488,2.00E-133
C_denovo727,C15a_AY258476,5.00E-125
C_denovo728,C1094_AJ291514,7.00E-72
C_denovo729,C1cstar_AY239364,9.00E-136
C_denovo72,C15.19_HE579025,3.00E-117
C_denovo730,C15e_AY589742,1.00E-116
C_denovo731,C31_AY258496,1.00E-122
C_denovo732,C1cstar_AY239364,4.00E-135
C_denovo733,C15.20_HE579026,1.00E-137
C_denovo734,C15.9_FN563475,8.00E-87
C_denovo735,C15.17_HE579023,1.00E-113
C_denovo736,C15.17_HE579023,1.00E-122
C_denovo737,C21.11_HQ630874,5.00E-131
C_denovo738,C1.12_HE578985,2.00E-115
C_denovo739,C21.14_FJ461516,3.00E-111
C_denovo73,C15_AY239369,3.00E-114
C_denovo740,C21.9_JF683330,2.00E-127
C_denovo742,C45.1_,2.00E-106
C_denovo743,C45.2_,8.00E-127
C_denovo744,C15.20_HE579026,3.00E-123
C_denovo745,C42_AY258487,1.00E-107
C_denovo746,C15_AY239369,1.00E-134
C_denovo747,C1cstar_AY239364,7.00E-118
C_denovo748,C1233_EU118166,6.00E-140
C_denovo749,C1234_EU118165,8.00E-93
C_denovo74,C42_AY258487,7.00E-118
C_denovo750,C15_AY239369,1.00E-122
C_denovo751,C1cstar_AY239364,2.00E-137
C_denovo752,C45.2_,2.00E-112
C_denovo753,C1cstar_AY239364,4.00E-150
C_denovo754,C1d_AY258488,3.00E-98
C_denovo755,C1cstar_AY239364,2.00E-133
C_denovo756,C131_JF320826,2.00E-124
C_denovo757,C35.2_AY258500,1.00E-122
C_denovo758,C35.2_AY258500,4.00E-101
C_denovo759,C1d_AY258488,2.00E-136
C_denovo75,C94_AJ621539,9.00E-130
C_denovo760,C1233_EU118166,2.00E-136
C_denovo761,C15f_AY589743,3.00E-114
C_denovo763,C15a_AY258476,4.00E-70
C_denovo765,C17.2_FJ461513,9.00E-133
C_denovo766,C3.15_FK529649,4.00E-107
C_denovo767,C1b.2_HE578998,1.00E-131
C_denovo769,C45.2_,5.00E-125
C_denovo76,C21.11_HQ630874,1.00E-119
C_denovo770,C1208_EU074963,3.00E-132
C_denovo771,C1d_AY258488,2.00E-124
C_denovo772,C15f_AY589743,8.00E-124
C_denovo773,C15_AY239369,3.00E-108
C_denovo774,C1d_AY258488,2.00E-118
C_denovo775,C1233_EU118166,1.00E-95
C_denovo776,C15.20_HE579026,8.00E-121
C_denovo777,C1059_DQ480609,6.00E-143
C_denovo778,C1222_EU074948,8.00E-124
C_denovo779,C1cstar_AY239364,1.00E-144
C_denovo77,C42_AY258487,6.00E-137
C_denovo780,C1b/C1e_AY239363,4.00E-116
C_denovo781,C3ff_HM185740,1.00E-42
C_denovo782,C1226_EU074881,7.00E-146
C_denovo783,C1cstar_AY239364,5.00E-128
C_denovo784,C45.2_,2.00E-130
C_denovo785,C15.20_HE579026,2.00E-133
C_denovo786,C15_AY239369,7.00E-121
C_denovo787,C1cstar_AY239364,7.00E-112
C_denovo789,C1d_AY258488,4.00E-132
C_denovo78,C42.2_,2.00E-130
C_denovo790,C1cstar_AY239364,3.00E-126
C_denovo791,C1054_AY186565,3.00E-132
C_denovo792,C15.19_HE579025,1.00E-100
C_denovo793,C42.2_,1.00E-125
C_denovo794,C1b/C1e_AY239363,4.00E-104
C_denovo795,C42.2_,9.00E-136
C_denovo796,C1j_AY589732,9.00E-130
C_denovo797,C15_AY239369,2.00E-136
C_denovo799,C1cstar_AY239364,9.00E-87
C_denovo79,C1j_AY589732,4.00E-101
C_denovo7,C42.2_,8.00E-124
C_denovo800,C1d_AY258488,6.00E-137
C_denovo801,C42_AY258487,2.00E-109
C_denovo802,C42_AY258487,4.00E-135
C_denovo803,C21/3d/C3k_AY239372,5.00E-119
C_denovo804,C15a_AY258476,4.00E-135
C_denovo805,C1205_EU074960,4.00E-150
C_denovo806,C131_JF320826,2.00E-139
C_denovo807,C15f_AY589743,3.00E-114
C_denovo808,C1175_AB294653,3.00E-43
C_denovo809,C131_JF320826,2.00E-133
C_denovo80,C131_JF320826,4.00E-132
C_denovo810,C15.19_HE579025,8.00E-124
C_denovo811,C15.7_HE579015,1.00E-125
C_denovo812,C1233_EU118166,3.00E-123
C_denovo813,C1234_EU118165,1.00E-125
C_denovo814,C15f_AY589743,1.00E-110
C_denovo815,C1054_AY186565,2.00E-133
C_denovo816,C1cstar_AY239364,2.00E-127
C_denovo817,C17.2_FJ461513,5.00E-119
C_denovo818,C17.2_FJ461513,1.00E-125
C_denovo81,C1233_EU118166,2.00E-124
C_denovo820,C1cstar_AY239364,4.00E-132
C_denovo821,C42_AY258487,2.00E-121
C_denovo822,C1218_EU074943,1.00E-116
C_denovo823,C42.2_,9.00E-130
C_denovo824,C15f_AY589743,7.00E-118
C_denovo825,C1d_AY258488,6.00E-137
C_denovo826,C1cstar_AY239364,2.00E-136
C_denovo827,C45.2_,1.00E-54
C_denovo828,C1233_EU118166,2.00E-139
C_denovo829,C45.3_FJ461522,4.00E-141
C_denovo82,C15_AY239369,5.00E-119
C_denovo830,C15a_AY258476,2.00E-118
C_denovo831,C1233_EU118166,1.00E-138
C_denovo832,C15.20_HE579026,2.00E-140
C_denovo833,C45.2_,8.00E-124
C_denovo834,C45.2_,3.00E-117
C_denovo835,C42.2_,1.00E-122
C_denovo836,C42.2_,2.00E-130
C_denovo837,C1cstar_AY239364,8.00E-124
C_denovo838,C1085_AY624605,5.00E-88
C_denovo83,C131_JF320826,8.00E-121
C_denovo840,C1d_AY258488,2.00E-121
C_denovo841,C1d_AY258488,1.00E-137
C_denovo842,C15_AY239369,2.00E-133
C_denovo843,C45.2_,9.00E-139
C_denovo844,C15f_AY589743,2.00E-106
C_denovo845,C1235_EU118167,7.00E-118
C_denovo846,C1233_EU118166,7.00E-115
C_denovo847,C42.2_,1.00E-128
C_denovo848,C15_AY239369,2.00E-130
C_denovo849,C1d_AY258488,5.00E-128
C_denovo84,C15.20_HE579026,2.00E-127
C_denovo850,C30_AY589745,3.00E-120
C_denovo851,C15a_AY258476,2.00E-127
C_denovo852,C1cstar_AY239364,2.00E-133
C_denovo853,C1d_AY258488,8.00E-127
C_denovo854,C15_AY239369,2.00E-124
C_denovo855,C15.20_HE579026,1.00E-119
C_denovo856,C1233_EU118166,6.00E-140
C_denovo857,C1cstar_AY239364,2.00E-149
C_denovo859,C1233_EU118166,6.00E-140
C_denovo85,C15.15_HE579021,6.00E-128
C_denovo860,C15.20_HE579026,4.00E-138
C_denovo861,C42.2_,8.00E-124
C_denovo862,C45.2_,8.00E-124
C_denovo863,C42_AY258487,4.00E-129
C_denovo864,C1148_EU040178,2.00E-121
C_denovo865,C15.15_HE579021,1.00E-113
C_denovo866,C1cstar_AY239364,3.00E-126
C_denovo867,C1d_AY258488,6.00E-131
C_denovo868,C15f_AY589743,9.00E-102
C_denovo869,C15.20_HE579026,8.00E-121
C_denovo86,C1d_AY258488,8.00E-121
C_denovo870,C15_AY239369,3.00E-129
C_denovo871,C1233_EU118166,6.00E-143
C_denovo872,C1cstar_AY239364,2.00E-72
C_denovo873,C42_AY765402,1.00E-131
C_denovo874,C42_AY258487,1.00E-88
C_denovo875,C45.2_,3.00E-120
C_denovo876,C42.2_,7.00E-149
C_denovo877,C1d_AY258488,5.00E-122
C_denovo878,C1a_AF499788,6.00E-143
C_denovo879,C45.2_,4.00E-98
C_denovo87,C45.2_,3.00E-126
C_denovo880,C1233_EU118166,4.00E-141
C_denovo881,C1054_AY186565,2.00E-127
C_denovo882,C31_AY258496,5.00E-134
C_denovo883,C42_AY765402,2.00E-96
C_denovo884,C1d_AY258488,2.00E-121
C_denovo885,C1d_AY258488,1.00E-107
C_denovo886,C31.2_JF683332,3.00E-114
C_denovo887,C15_AY239369,8.00E-130
C_denovo888,C1b/C1e_AY239363,6.00E-134
C_denovo889,C31_AY258496,8.00E-130
C_denovo88,C45.2_,1.00E-140
C_denovo890,C1233_EU118166,6.00E-128
C_denovo891,C15a_AY258476,9.00E-130
C_denovo892,C3.15_FK529649,5.00E-131
C_denovo893,C42.2_,3.00E-111
C_denovo894,C1cstar_AY239364,6.00E-106
C_denovo89,C15.4_FJ461511,4.00E-113
C_denovo8,C42_AY258487,4.00E-107
C_denovo90,C42.2_,6.00E-137
C_denovo91,C42.2_,5.00E-131
C_denovo93,C15a_AY258476,4.00E-135
C_denovo94,C15_AY239369,4.00E-104
C_denovo95,C30_AY589745,5.00E-131
C_denovo96,C15.20_HE579026,3.00E-123
C_denovo97,C1059_DQ480609,2.00E-124
C_denovo98,C15.15_HE579021,4.00E-135
C_denovo99,C1233_EU118166,5.00E-131
C_denovo9,C1cstar_AY239364,1.00E-82
C_I:0,C31.10_HQ630880,0.00485
C_I:100,C55_AY589759,6.00E-05
C_I:101,C1155_AB294617,0.00354
C_I:102,C15.9_FN563475,0
C_I:103,C55_AY589759,6.00E-05
C_I:104,C1165_AB294581,0.00354
C_I:105,C15.9_FN563475,0
C_I:106,C1087_DQ182655,6.00E-05
C_I:107,C55_AY589759,6.00E-05
C_I:108,C1163_AB294596,0.00354
C_I:109,C1094_AJ291514,6.00E-05
C_I:10,C17.2_FJ461513,0
C_I:110,C15c_AY258492,6.00E-05
C_I:111,C55_AY589759,6.00E-05
C_I:112,C1158_AB294614,0.00354
C_I:113,C1233_EU118166,0.00189
C_I:114,C55_AY589759,6.00E-05
C_I:115,C1162_AB294594,0.00355
C_I:116,C15.6_FN563472,0
C_I:117,C1233_EU118166,0
C_I:118,C55_AY589759,6.00E-05
C_I:119,C1160_AB294608,0.00355
C_I:11,C21.2_JF683324,0.0036
C_I:120,C15.21_KC597683,0.00543
C_I:121,C15.6_FN563472,0
C_I:122,C55_AY589759,6.00E-05
C_I:123,C1171_AB294663,0.00357
C_I:124,C15.4_FJ461511,6.00E-05
C_I:125,C15.6_FN563472,0
C_I:126,C55_AY589759,6.00E-05
C_I:127,C1151_AB294621,0.00353
C_I:128,C1171_AB294663,0.00354
C_I:129,C55_AY589759,6.00E-05
C_I:12,C31_AY258496,0
C_I:130,C1040_AB190269,0.00354
C_I:131,C1151_AB294621,0
C_I:132,C5_AF499795,0.00714
C_I:133,C55_AY589759,6.00E-05
C_I:134,C22_AY239373,6.00E-05
C_I:135,C1040_AB190269,0.00354
C_I:136,C1150_AB294622,6.00E-05
C_I:137,C1151_AB294621,0
C_I:138,C55_AY589759,6.00E-05
C_I:139,C1012_DQ480604,0.0036
C_I:13,C17.2_FJ461513,0
C_I:140,C92_AM748560,0
C_I:141,C55_AY589759,6.00E-05
C_I:142,C16_AY258477,6.00E-05
C_I:143,C1012_DQ480604,0.0036
C_I:144,C92_AM748560,0
C_I:145,C55_AY589759,6.00E-05
C_I:146,C1012_DQ480604,0.0036
C_I:147,C92_AM748560,0
C_I:148,C55_AY589759,6.00E-05
C_I:149,C50_AY589755,0.00713
C_I:14,C21.2_JF683324,0.0036
C_I:150,C1012_DQ480604,0.0036
C_I:151,C55_AY589759,6.00E-05
C_I:152,C15.20_HE579026,
C_I:153,C1104_AF427469,0.00772
C_I:154,C1085_AY624605,0.0036
C_I:155,C1012_DQ480604,6.00E-05
C_I:156,C15.25_KC597685,6.00E-05
C_I:157,C55_AY589759,3.00E-05
C_I:158,C15.12_HE579018,0.00345
C_I:159,C15.20_HE579026,0
C_I:15,C31_AY258496,0
C_I:160,C3.8_FJ461503,6.00E-05
C_I:161,C1104_AF427469,6.00E-05
C_I:162,C50_AY589755,6.00E-05
C_I:163,C1085_AY624605,0.00354
C_I:164,C55_AY589759,2.26E-17
C_I:165,C60_AY589764,6.00E-05
C_I:166,C15.12_HE579018,6.00E-05
C_I:167,C15.14_HE579020,6.00E-05
C_I:168,C3.8_FJ461503,3.00E-05
C_I:169,C3b_AF499791,6.00E-05
C_I:16,C17.2_FJ461513,0
C_I:170,C49_AY589754,
C_I:171,C35.3_EF541145,0.00362
C_I:172,C1.2_,0
C_I:173,C55_AY589759,2.26E-17
C_I:174,C1140_DQ182638,0.01094
C_I:175,C3b_AF499791,3.00E-05
C_I:176,C3L_AY589738,0.00355
C_I:177,C48_AY589753,6.00E-05
C_I:178,C49_AY589754,0
C_I:179,C35.3_EF541145,6.00E-05
C_I:17,C21.2_JF683324,0.0036
C_I:180,C3k_AY589737,6.00E-05
C_I:181,C1.2_,0
C_I:182,C15f_AY589743,6.00E-05
C_I:183,C1140_DQ182638,6.00E-05
C_I:184,C15.28_KC597687,6.00E-05
C_I:185,C3b_AF499791,3.00E-05
C_I:186,C1039_AB190274,6.00E-05
C_I:187,C49_AY589754,0
C_I:188,C3.23_HE579011,6.00E-05
C_I:189,C1.2_,0
C_I:18,C3ha_AY589736,0.00361
C_I:190,C1097_AJ311943,0.00354
C_I:191,C1144_DQ182637,6.00E-05
C_I:192,C3b_AF499791,3.00E-05
C_I:193,C1033_DQ335350,0
C_I:194,C1169_AB294660,3.00E-05
C_I:195,C49_AY589754,0
C_I:196,C1.2_,0
C_I:197,C1a_AF499788,0.00353
C_I:198,C1141_DQ182636,3.00E-05
C_I:199,C3.12_FJ461507,0.00389
C_I:19,C31.4_JF683334,0
C_I:1,C31.10_HQ630880,0.00485
C_I:200,C1033_DQ335350,0
C_I:201,C49_AY589754,0
C_I:202,C1a_AF499788,0
C_I:203,C3g_AY589735,0.00353
C_I:204,C1127_DQ182652,0.00361
C_I:205,C3.12_FJ461507,6.00E-05
C_I:206,C1033_DQ335350,0
C_I:207,C49_AY589754,0
C_I:208,C69_AY589773,6.00E-05
C_I:209,C1a_AF499788,0
C_I:20,C17.2_FJ461513,0
C_I:210,C70_AY589774,0.0047
C_I:211,C3g_AY589735,0.00353
C_I:212,C1127_DQ182652,0.00361
C_I:213,C3h_AY239365,0.01379
C_I:214,C1033_DQ335350,0
C_I:215,C49_AY589754,0
C_I:216,C3t_EF541149,0.00356
C_I:217,C70_AY589774,0.0047
C_I:218,C3g_AY589735,0.00353
C_I:219,C1122_DQ182654,0.00362
C_I:21,C31.10_HQ630880,0
C_I:220,C1033_DQ335350,0
C_I:221,C40_AY258485,0
C_I:222,C49_AY589754,0
C_I:223,C3ff_HM185740,0.00352
C_I:224,C3f_AY589734,0.0019
C_I:225,C70_AY589774,
C_I:226,C3.16_EU786015,0.00354
C_I:227,C1131_DQ182650,0.00721
C_I:228,C1033_DQ335350,0
C_I:229,C40_AY258485,0
C_I:22,C21.2_JF683324,0
C_I:230,C49_AY589754,0
C_I:231,C65_AY589769,0
C_I:232,C62_AY589766,0.00471
C_I:233,C70_AY589774,0
C_I:234,C11_AF499800,6.00E-05
C_I:235,C3.16_EU786015,0.00354
C_I:236,C1131_DQ182650,0.00361
C_I:237,C1033_DQ335350,0
C_I:238,C49_AY589754,0
C_I:239,C71_AY589775,6.00E-05
C_I:23,C21.11_HQ630874,0.00405
C_I:240,C65_AY589769,0
C_I:241,C62_AY589766,4.34E-19
C_I:242,C1m_AY765398,0.00355
C_I:243,C70_AY589774,0
C_I:244,C32.2_JF683336,0
C_I:245,C3.14_HQ630872,6.00E-05
C_I:246,C3.16_EU786015,0.00354
C_I:247,C1142_DQ182635,0.00361
C_I:248,C1072_DQ335344,6.00E-05
C_I:249,C1033_DQ335350,0
C_I:24,C31.4_JF683334,0
C_I:250,C49_AY589754,0
C_I:251,C62_AY589766,4.34E-19
C_I:252,C70_AY589774,0
C_I:253,C32.2_JF683336,0
C_I:254,C3.16_EU786015,0.00354
C_I:255,C1142_DQ182635,0
C_I:256,C1143_DQ182634,0
C_I:257,C1033_DQ335350,0
C_I:258,C49_AY589754,0
C_I:259,C1071_DQ335302,0.00354
C_I:25,C26_b1_FN827163,0.0036
C_I:260,C1031_DQ335352,6.00E-05
C_I:261,C1028_DQ335357,0
C_I:262,C3.16_EU786015,0.00354
C_I:263,C1142_DQ182635,0
C_I:264,C1143_DQ182634,0
C_I:265,C49_AY589754,0
C_I:266,C1090_AB207191,0.00354
C_I:267,C1028_DQ335357,0
C_I:268,C3e_AF499793,0.0036
C_I:269,C1143_DQ182634,0
C_I:26,C1196_EU099819,0.0038
C_I:270,C49_AY589754,0
C_I:271,C1090_AB207191,0.00354
C_I:272,C1028_DQ335357,0
C_I:273,C3e_AF499793,0.00354
C_I:274,C3j_AY239366,0.0036
C_I:275,C1143_DQ182634,0
C_I:276,C1045_DQ068036,6.00E-05
C_I:277,C49_AY589754,0
C_I:278,C1063_DQ335403,0.00354
C_I:279,C3.17_HE579005,0.00358
C_I:27,C21.2_JF683324,0
C_I:280,C3j_AY239366,0.00354
C_I:281,C77_AY765412,6.00E-05
C_I:282,C1143_DQ182634,0
C_I:283,C49_AY589754,0
C_I:284,C1068_DQ335379,0.00354
C_I:285,C1002_DQ838544,6.00E-05
C_I:286,C3.17_HE579005,6.00E-05
C_I:287,C1143_DQ182634,0
C_I:288,C49_AY589754,0
C_I:289,C1075_DQ335328,0.00354
C_I:28,C21.11_HQ630874,0
C_I:290,C1148_EU040178,0
C_I:291,C21.19_HE579031,6.00E-05
C_I:292,C1143_DQ182634,0
C_I:293,C1064_DQ335395,0.00354
C_I:294,C1188_EU099838,0.0036
C_I:295,C21.20_HE579032,6.00E-05
C_I:296,C1082_AB190267,0.00354
C_I:297,C1234_EU118165,0.00712
C_I:298,C1188_EU099838,6.00E-05
C_I:299,C1109_DQ335338,0
C_I:29,C21.17_HE579029,0.00237
C_I:2,C21/3d/C3k_AY239372,
C_I:300,C1082_AB190267,0.00354
C_I:301,C1218_EU074943,0.01247
C_I:302,C1109_DQ335338,0
C_I:303,C1073_DQ335332,0.00189
C_I:304,C1082_AB190267,0.00354
C_I:305,C1218_EU074943,6.00E-05
C_I:306,C1105_DQ335394,
C_I:307,C1073_DQ335332,6.00E-05
C_I:308,C1078_AB190271,0.00354
C_I:309,C1218_EU074943,3.00E-05
C_I:30,C31.4_JF683334,0
C_I:310,C1_AF333515,0.00223
C_I:311,C1105_DQ335394,
C_I:312,C1076_DQ335308,0.00355
C_I:313,C1200_EU099800,6.00E-05
C_I:314,C1_AF333515,
C_I:315,C1054_AY186565,
C_I:316,C1123_DQ335363,0
C_I:317,C1105_DQ335394,0
C_I:318,C1_AF333515,
C_I:319,C1f_AY258490,0.00355
C_I:31,C21.9_JF683330,0
C_I:320,C1054_AY186565,0
C_I:321,C1123_DQ335363,0
C_I:322,C1105_DQ335394,0
C_I:323,C1_AF333515,
C_I:324,C1.15_HE578988,6.00E-05
C_I:325,C1123_DQ335363,0
C_I:326,C1_AF333515,
C_I:327,C45.3_FJ461522,6.00E-05
C_I:328,C1123_DQ335363,0
C_I:329,C1_AF333515,
C_I:32,C26_b1_FN827163,0
C_I:330,C1cstar_AY239364,8.67E-19
C_I:331,C1121_DQ335378,6.00E-05
C_I:332,C1_AF333515,
C_I:333,C1cstar_AY239364,8.67E-19
C_I:334,C1115_AB190273,6.00E-05
C_I:335,C1_AF333515,
C_I:336,C8_AY239367,0
C_I:337,C1cstar_AY239364,8.67E-19
C_I:338,C1_AF333515,
C_I:339,C8_AY239367,0
C_I:33,C1196_EU099819,0.00191
C_I:340,C1cstar_AY239364,8.67E-19
C_I:341,C1_AF333515,
C_I:342,C1cstar_AY239364,8.67E-19
C_I:343,C1_AF333515,
C_I:344,C42_AY765402,4.34E-19
C_I:345,C1cstar_AY239364,0
C_I:346,C23_AY239375,0.00356
C_I:347,C1_AF333515,
C_I:348,C1d_AY258488,6.00E-05
C_I:349,C42_AY765402,4.34E-19
C_I:34,C21.11_HQ630874,0
C_I:350,C1cstar_AY239364,0
C_I:351,C1011_DQ480605,6.00E-05
C_I:352,C1_AF333515,
C_I:353,C43_AY589749,6.00E-05
C_I:354,C42_AY765402,4.34E-19
C_I:355,C1cstar_AY239364,0
C_I:356,C1_AF333515,
C_I:357,C42_AY258487,0
C_I:358,C42_AY765402,0
C_I:359,C1cstar_AY239364,0
C_I:35,C21.5_JF683327,0
C_I:360,C1_AF333515,
C_I:361,C45.1_,6.00E-05
C_I:362,C42_AY258487,0
C_I:363,C1cstar_AY239364,0
C_I:364,C1_AF333515,
C_I:365,C44_AY589750,0
C_I:366,C1cstar_AY239364,0
C_I:367,C1204_EU074961,6.00E-05
C_I:368,C1_AF333515,
C_I:369,C44_AY589750,0
C_I:36,C21.17_HE579029,6.00E-05
C_I:370,C1cstar_AY239364,0
C_I:371,C1_AF333515,
C_I:372,C44_AY589750,0
C_I:373,C1cstar_AY239364,0
C_I:374,C1g_AY589730,0
C_I:375,C1_AF333515,
C_I:376,C13_AY589740,0
C_I:377,C1cstar_AY239364,0
C_I:378,C1g_AY589730,0
C_I:379,C1_AF333515,
C_I:37,C31.4_JF683334,0
C_I:380,C13_AY589740,0
C_I:381,C34_AY258499,0.00709
C_I:382,C1b/C1e_AY239363,6.00E-05
C_I:383,C33a_EF541147,6.00E-05
C_I:384,C1.8_EU074955,0
C_I:385,C1b/C1e_AY239363,6.00E-05
C_I:386,C1.8_EU074955,0
C_I:387,C1b/C1e_AY239363,6.00E-05
C_I:388,C1b/C1e_AY239363,6.00E-05
C_I:389,C1.17_HE578990,6.00E-05
C_I:38,C27/C30_AY239379,6.00E-05
C_I:390,C1b/C1e_AY239363,6.00E-05
C_I:391,C1b/C1e_AY239363,6.00E-05
C_I:392,C1b/C1e_AY239363,6.00E-05
C_I:393,C1b/C1e_AY239363,6.00E-05
C_I:394,C1b/C1e_AY239363,6.00E-05
C_I:395,C1.12_HE578985,6.00E-05
C_I:396,C1b/C1e_AY239363,6.00E-05
C_I:397,C1.20_HE578993,6.00E-05
C_I:398,C1b/C1e_AY239363,3.00E-05
C_I:399,C1.1_DQ480600,0
C_I:39,C21.9_JF683330,0
C_I:3,C17.2_FJ461513,0
C_I:400,C1b/C1e_AY239363,
C_I:401,C1.1_DQ480600,0
C_I:402,C1b/C1e_AY239363,
C_I:403,C1.1_DQ480600,0
C_I:404,C94_AJ621539,6.00E-05
C_I:405,C1b/C1e_AY239363,
C_I:406,C1.1_DQ480600,0
C_I:407,C93_AJ621536,6.00E-05
C_I:408,C1b/C1e_AY239363,
